game_id,period,min_poss,pts,poss_num,id,side,xid,dummy
21700002,1,0.2833333333333332,0,231,201142,o,o0201142,1
21700002,1,0.16666666666666696,2,232,201142,d,d0201142,1
21700002,1,0.2666666666666666,0,233,201142,o,o0201142,1
21700002,1,0.5333333333333332,3,234,201142,d,d0201142,1
21700002,1,0.4166666666666665,0,235,201156,o,o0201156,1
21700002,1,0.10000000000000009,3,236,201156,d,d0201156,1
21700002,1,0.3333333333333335,3,237,201156,o,o0201156,1
21700002,1,0.06666666666666643,0,238,201156,d,d0201156,1
21700002,1,0.25,2,239,201956,o,o0201956,1
21700002,1,0.25,2,240,201956,d,d0201956,1
21700002,1,0.3500000000000001,3,241,201956,o,o0201956,1
21700002,1,0.1499999999999999,2,242,201956,d,d0201956,1
21700002,1,0.28333333333333344,3,243,201956,o,o0201956,1
21700002,1,0.41666666666666674,2,244,201956,d,d0201956,1
21700002,1,0.2833333333333332,0,245,201956,o,o0201956,1
21700002,1,0.050000000000000044,1,246,201956,d,d0201956,1
21700002,1,0.3833333333333333,0,247,201939,o,o0201939,1
21700002,1,0.4166666666666667,3,248,201939,d,d0201939,1
21700002,1,0.016666666666666666,1,249,201939,o,o0201939,1
21700002,2,0.38333333333333286,0,250,201939,o,o0201939,1
21700002,2,0.13333333333333464,0,251,201939,d,d0201939,1
21700002,2,0.06666666666666643,3,252,201939,o,o0201939,1
21700002,2,0.4833333333333325,0,253,201939,d,d0201939,1
21700002,2,0,2,254,201939,o,o0201939,1
21700002,2,0.4166666666666661,0,255,201939,d,d0201939,1
21700002,2,0.43333333333333357,2,256,201939,o,o0201939,1
21700002,2,0.6666666666666679,0,257,201939,d,d0201939,1
21700002,2,0.2666666666666657,0,258,201939,o,o0201939,1
21700002,2,0.05000000000000071,0,259,201939,d,d0201939,1
21700002,2,0.049999999999998934,3,260,201939,o,o0201939,1
21700002,2,0.18333333333333357,2,261,201939,d,d0201939,1
21700002,2,0.21666666666666679,2,262,201939,o,o0201939,1
21700002,2,0.2666666666666675,2,263,201939,d,d0201939,1
21700002,2,0.2333333333333325,0,264,201939,o,o0201939,1
21700002,2,0.2333333333333334,0,265,201939,d,d0201939,1
21700002,2,0.05000000000000071,2,266,201939,o,o0201939,1
21700002,2,0.18333333333333268,0,267,201939,d,d0201939,1
21700002,2,0.2666666666666666,0,268,201939,o,o0201939,1
21700002,2,0.11666666666666714,2,269,201939,d,d0201939,1
21700002,2,0.18333333333333357,2,270,201939,o,o0201939,1
21700002,2,0.18333333333333268,2,271,201939,d,d0201939,1
21700002,2,0.3333333333333339,0,272,201939,o,o0201939,1
21700002,2,0.2333333333333334,3,273,201939,d,d0201939,1
21700002,2,0.13333333333333286,3,274,201939,o,o0201939,1
21700002,2,0.36666666666666714,2,275,201939,d,d0201939,1
21700002,2,0.11666666666666625,2,276,201939,o,o0201939,1
21700002,2,0.34999999999999964,0,277,201939,d,d0201939,1
21700002,2,0.13333333333333375,2,278,201939,o,o0201939,1
21700002,2,0.2833333333333332,0,279,201939,d,d0201939,1
21700002,2,0.08333333333333304,2,280,201156,o,o0201156,1
