game_id,period,pts,poss_num,id,dummy
21700001,2,2,82,d0002548,1
21700001,2,2,83,o0002548,1
21700001,2,0,84,d0002548,1
21700001,2,0,85,o0002548,1
21700001,2,0,86,d0002548,1
21700001,2,2,87,o0002548,1
21700001,2,0,88,d0002548,1
21700001,2,0,89,o0002548,1
21700001,2,2,90,d0002548,1
21700001,2,2,91,o0002548,1
21700001,2,2,92,d0002548,1
21700001,2,2,93,o0002548,1
21700001,2,0,94,d0002548,1
21700001,2,0,95,o0002548,1
21700001,2,2,96,d0002548,1
21700001,2,0,97,o0002548,1
21700001,3,0,98,d0002544,1
21700001,3,2,99,o0002544,1
21700001,3,0,100,d0002544,1
21700001,3,2,101,o0002544,1
21700001,3,4,102,d0002544,1
21700001,3,0,103,o0002544,1
21700001,3,2,104,d0002544,1
21700001,3,1,105,o0002544,1
21700001,3,0,106,d0002544,1
21700001,3,0,107,o0002544,1
21700001,3,0,108,d0002544,1
21700001,3,2,109,o0002544,1
21700001,3,0,110,d0002544,1
21700001,3,2,111,o0002544,1
21700001,3,0,112,d0002544,1
21700001,3,2,113,o0002544,1
21700001,3,0,114,d0002544,1
21700001,3,2,115,o0002544,1
21700001,3,2,116,d0002544,1
21700001,3,0,117,o0002544,1
21700001,3,0,118,d0002544,1
21700001,3,0,119,o0002544,1
21700001,3,0,120,d0002544,1
21700001,3,3,121,o0002544,1
21700001,3,2,122,d0002544,1
21700001,3,0,123,o0002544,1
21700001,3,0,124,d0002544,1
21700001,3,0,125,o0002544,1
21700001,3,0,126,d0002544,1
21700001,3,3,127,o0002544,1
21700001,3,0,128,d0002544,1
21700001,3,2,129,o0002544,1
21700001,3,2,130,d0002544,1
21700001,3,0,131,o0002544,1
21700001,3,0,132,d0002544,1
21700001,3,3,133,o0002544,1
21700001,3,0,134,d0002544,1
21700001,3,0,135,o0002544,1
21700001,3,0,136,d0203109,1
21700001,3,0,137,o0203109,1
21700001,3,2,138,d0203109,1
21700001,3,0,139,o0203109,1
21700001,3,0,140,d0002594,1
21700001,3,2,141,o0002594,1
21700001,3,0,142,d0002594,1
21700001,3,3,143,o0002594,1
21700001,3,0,144,d0002594,1
21700001,3,0,145,o0002594,1
21700001,3,0,146,d0002594,1
21700001,3,1,147,o0002594,1
21700001,3,0,148,d0002594,1
21700001,3,2,149,o0002594,1
21700001,3,3,150,d0002594,1
21700001,4,0,151,o0002544,1
21700001,4,2,152,d0002544,1
21700001,4,1,153,o0002544,1
21700001,4,1,154,d0002544,1
21700001,4,1,155,o0002544,1
21700001,4,2,156,d0002544,1
21700001,4,2,157,o0002544,1
21700001,4,0,158,d0002544,1
21700001,4,3,159,o0002544,1
21700001,4,2,160,d0002544,1
21700001,4,3,161,o0002544,1
21700001,4,2,162,d0002544,1
21700001,4,0,163,o0002544,1
21700001,4,0,164,d0002544,1
21700001,4,2,165,o0002544,1
21700001,4,0,166,d0002544,1
21700001,4,0,167,o0002544,1
21700001,4,2,168,d0002544,1
21700001,4,3,169,o0002544,1
21700001,4,2,170,d0002544,1
21700001,4,0,171,o0002544,1
21700001,4,0,172,d0002544,1
21700001,4,0,173,o0002544,1
21700001,4,0,174,d0002544,1
21700001,4,1,175,o0002544,1
21700001,4,-1,176,d0002544,1
21700001,4,0,177,o0002544,1
21700001,4,2,178,d0002544,1
21700001,4,3,179,o0002544,1
21700001,4,3,180,d0002544,1
21700001,4,0,181,o0002544,1
21700001,4,0,182,d0002544,1
21700001,4,2,183,o0002544,1
21700001,4,2,184,d0002544,1
21700001,4,2,185,o0002544,1
21700001,4,2,186,d0002544,1
21700001,4,2,187,o0002544,1
21700001,4,2,188,d0002544,1
21700001,4,0,189,o0002544,1
21700001,4,2,190,d0002544,1
21700001,4,0,191,o0002544,1
21700001,4,3,192,d0002544,1
21700001,4,1,193,o0203109,1
21700001,4,0,194,d0203109,1
21700001,4,0,195,o0203109,1
21700001,1,2,1,o0002548,1
21700001,1,0,2,d0002548,1
21700001,1,0,3,o0002548,1
21700001,1,0,4,d0002548,1
21700001,1,2,5,o0002548,1
21700001,1,3,6,d0002548,1
21700001,1,0,7,o0002548,1
21700001,1,2,8,d0002548,1
21700001,1,0,9,o0002548,1
21700001,1,2,10,d0002548,1
21700001,1,2,11,o0002548,1
21700001,1,2,12,d0002548,1
21700001,1,0,13,o0002548,1
21700001,1,0,14,d0002548,1
21700001,1,2,15,o0002548,1
21700001,1,0,16,d0002548,1
21700001,1,2,17,o0002548,1
21700001,1,0,18,d0002548,1
21700001,1,0,19,o0002548,1
21700001,1,0,20,d0002548,1
21700001,1,2,21,o0002548,1
21700001,1,0,22,d0002548,1
21700001,1,0,23,o0002548,1
21700001,1,0,24,d0002747,1
21700001,1,0,25,o0002747,1
21700001,1,2,26,d0002747,1
21700001,1,2,27,o0002747,1
21700001,1,2,28,d0002747,1
21700001,1,0,29,o0002747,1
21700001,1,0,30,d0002747,1
21700001,1,0,31,o0002747,1
21700001,1,2,32,d0002747,1
21700001,1,3,33,o0002747,1
21700001,1,2,34,d0002747,1
21700001,1,0,35,o0002747,1
21700001,1,0,36,d0002747,1
21700001,1,0,37,o0002747,1
21700001,1,3,38,d0002747,1
21700001,1,0,39,o0002747,1
21700001,1,3,40,d0002747,1
21700001,1,0,41,o0002747,1
21700001,1,0,42,d0002747,1
21700001,1,0,43,o0002747,1
21700001,1,3,44,d0002747,1
21700001,1,0,45,o0002747,1
21700001,1,0,46,d0002747,1
21700001,1,2,47,o0002747,1
21700001,1,3,48,d0002747,1
21700001,1,0,49,o0002747,1
21700001,2,0,50,d0002594,1
21700001,2,2,51,o0002594,1
21700001,2,1,52,d0002594,1
21700001,2,0,53,o0002594,1
21700001,2,2,54,d0002594,1
21700001,2,0,55,o0002594,1
21700001,2,0,56,d0002594,1
21700001,2,0,57,o0002594,1
21700001,2,2,58,d0002594,1
21700001,2,1,59,o0002594,1
21700001,2,0,60,d0002594,1
21700001,2,0,61,o0002594,1
21700001,2,0,62,d0002594,1
21700001,2,3,63,o0002594,1
21700001,2,2,64,d0002594,1
21700001,2,0,65,o0002594,1
21700001,2,2,66,d0002594,1
21700001,2,0,67,o0002594,1
21700001,2,1,68,d0002594,1
21700001,2,3,69,o0002747,1
21700001,2,2,70,d0002747,1
21700001,2,0,71,o0002747,1
21700001,2,3,72,d0002747,1
21700001,2,2,73,o0002747,1
21700001,2,0,74,d0002747,1
21700001,2,0,75,o0002747,1
21700001,2,0,76,d0002747,1
21700001,2,0,77,o0002747,1
21700001,2,0,78,d0002747,1
21700001,2,0,79,o0002747,1
21700001,2,2,80,d0002747,1
21700001,2,0,81,o0002747,1
21700001,2,2,82,d0002747,1
21700001,2,2,83,o0002747,1
21700001,2,0,84,d0002747,1
21700001,2,0,85,o0002747,1
21700001,2,0,86,d0002747,1
21700001,2,2,87,o0002747,1
21700001,2,0,88,d0002747,1
21700001,2,0,89,o0002747,1
21700001,2,2,90,d0002747,1
21700001,2,2,91,o0002747,1
21700001,2,2,92,d0002747,1
21700001,2,2,93,o0002747,1
21700001,2,0,94,d0002747,1
21700001,2,0,95,o0002747,1
21700001,2,2,96,d0002747,1
21700001,2,0,97,o0002747,1
21700001,3,0,98,d0002548,1
21700001,3,2,99,o0002548,1
21700001,3,0,100,d0002548,1
21700001,3,2,101,o0002548,1
21700001,3,4,102,d0002548,1
21700001,3,0,103,o0002548,1
21700001,3,2,104,d0002548,1
21700001,3,1,105,o0002548,1
21700001,3,0,106,d0002548,1
21700001,3,0,107,o0002548,1
21700001,3,0,108,d0002548,1
21700001,3,2,109,o0002548,1
21700001,3,0,110,d0002548,1
21700001,3,2,111,o0002548,1
21700001,3,0,112,d0002548,1
21700001,3,2,113,o0002548,1
21700001,3,0,114,d0002548,1
21700001,3,2,115,o0002548,1
21700001,3,2,116,d0002548,1
21700001,3,0,117,o0002548,1
21700001,3,0,118,d0002548,1
21700001,3,0,119,o0002548,1
21700001,3,0,120,d0002548,1
21700001,3,3,121,o0002548,1
21700001,3,2,122,d0002548,1
21700001,3,0,123,o0002548,1
21700001,3,0,124,d0002548,1
21700001,3,0,125,o0002548,1
21700001,3,0,126,d0002548,1
21700001,3,3,127,o0002548,1
21700001,3,0,128,d0002747,1
21700001,3,2,129,o0002747,1
21700001,3,2,130,d0002747,1
21700001,3,0,131,o0002747,1
21700001,3,0,132,d0002747,1
21700001,3,3,133,o0002747,1
21700001,3,0,134,d0002747,1
21700001,3,0,135,o0002747,1
21700001,3,0,136,d0002747,1
21700001,3,0,137,o0002747,1
21700001,3,2,138,d0002747,1
21700001,3,0,139,o0002747,1
21700001,3,0,140,d0002747,1
21700001,3,2,141,o0002747,1
21700001,3,0,142,d0002747,1
21700001,3,3,143,o0002747,1
21700001,3,0,144,d0002747,1
21700001,3,0,145,o0002747,1
21700001,3,0,146,d0002747,1
21700001,3,1,147,o0002747,1
21700001,3,0,148,d0002747,1
21700001,3,2,149,o0002747,1
21700001,3,3,150,d0002747,1
21700001,4,0,151,o0002747,1
21700001,4,2,152,d0002747,1
21700001,4,1,153,o0002747,1
21700001,4,1,154,d0002747,1
21700001,4,1,155,o0002747,1
21700001,4,2,156,d0002747,1
21700001,4,2,157,o0002747,1
21700001,4,0,158,d0002747,1
21700001,4,3,159,o0002747,1
21700001,4,2,160,d0002747,1
21700001,4,3,161,o0002548,1
21700001,4,2,162,d0002548,1
21700001,4,0,163,o0002548,1
21700001,4,0,164,d0002548,1
21700001,4,2,165,o0002548,1
21700001,4,0,166,d0002548,1
21700001,4,0,167,o0002548,1
21700001,4,2,168,d0002548,1
21700001,4,3,169,o0002548,1
21700001,4,2,170,d0002548,1
21700001,4,0,171,o0002548,1
21700001,4,0,172,d0002548,1
21700001,4,0,173,o0002548,1
21700001,4,0,174,d0002548,1
21700001,4,1,175,o0002548,1
21700001,4,-1,176,d0002548,1
21700001,4,0,177,o0002548,1
21700001,4,2,178,d0002548,1
21700001,4,3,179,o0002548,1
21700001,4,3,180,d0002548,1
21700001,4,0,181,o0002548,1
21700001,4,0,182,d0002548,1
21700001,4,2,183,o0002548,1
21700001,4,2,184,d0002548,1
21700001,4,2,185,o0002548,1
21700001,4,2,186,d0002548,1
21700001,4,2,187,o0002548,1
21700001,4,2,188,d0002548,1
21700001,4,0,189,o0002548,1
21700001,4,2,190,d0002548,1
21700001,4,0,191,o0002548,1
21700001,4,3,192,d0002548,1
21700001,4,1,193,o0002544,1
21700001,4,0,194,d0002544,1
21700001,4,0,195,o0002544,1
